,Incident year,Number of Dead,Lat,Long
696,2017,1.0,31.90777, -110.40457
697,2017,1.0,32.08317, -112.29913
698,2017,1.0,27.4565378, -99.5698487
699,2017,1.0,32.31615, -113.08218
700,2017,1.0,32.28982, -113.08218
701,2017,1.0,27.1058788, -98.2058397
702,2017,1.0,32.16779, -113.11262
703,2017,1.0,27.1835782, -98.0559246
704,2017,1.0,30.685279, -104.684177
705,2017,1.0,31.847404, -111.404717
706,2017,1.0,32.29002, -113.08218
707,2017,1.0,31.95165, -112.83267
708,2017,1.0,31.745261, -111.855706
709,2017,1.0,31.85898, -112.40396
710,2017,1.0,27.2403194, -98.2044504
711,2017,1.0,32.393333, -113.1245
712,2017,1.0,31.820317, -112.141433
713,2017,1.0,28.6910517, -100.5801829
714,2017,2.0,32.1890936, -108.3751176
715,2017,1.0,31.49293, -111.40696
716,2017,1.0,31.77614, -111.23924
717,2017,1.0,27.11458647, -98.22519557
718,2017,1.0,27.4565378, -99.5698487
719,2017,1.0,32.08903, -113.25421
720,2017,1.0,27.0273057, -98.2212979
721,2017,1.0,26.0525676, -98.3662434
722,2017,1.0,32.170217, -112.376717
723,2017,1.0,31.9442, -113.018383
724,2017,1.0,32.39057, -113.115
725,2017,2.0,26.0525676, -98.3662434
726,2017,1.0,32.01978, -112.15991
727,2017,1.0,27.0297523, -98.29682891
728,2017,1.0,31.70533, -112.00406
729,2017,1.0,33.382683, -112.254217
730,2017,1.0,26.0525676, -98.3662434
731,2017,1.0,27.4531416, -99.6148525
732,2017,1.0,27.08054477, -98.19030762
733,2017,1.0,26.0525676, -98.3662434
734,2017,1.0,26.24398248, -98.55774029
735,2017,1.0,26.5758125, -98.0838125
736,2017,1.0,31.79776, -112.12161
737,2017,1.0,27.09277144, -98.09280396
738,2017,1.0,27.4565378, -99.5698487
739,2017,1.0,26.5634143, -99.2378544
740,2017,1.0,25.8487649, -97.5613236
741,2017,1.0,26.196888, -98.4066512
742,2017,1.0,32.2623, -111.57253
743,2017,1.0,32.34637, -113.11729
744,2017,1.0,31.9758, -112.988183
745,2017,1.0,27.4565378, -99.5698487
746,2017,1.0,27.478185, -99.480441
747,2017,1.0,32.328767, -113.118367
748,2017,1.0,26.0525676, -98.3662434
749,2017,1.0,32.11713, -113.00212
750,2017,1.0,27.478185, -99.480441
751,2017,1.0,27.478185, -99.480441
752,2017,1.0,27.49997261, -99.50242991
753,2017,1.0,31.884333, -111.806183
754,2017,1.0,31.98845, -112.149283
755,2017,1.0,27.496868, -99.4534926
756,2017,1.0,27.1688614, -98.1343864
757,2017,1.0,26.1372696, -97.9016701
758,2017,1.0,33.4566486, -112.3889235
759,2017,1.0,31.80328, -112.40016
760,2017,1.0,27.0108273, -98.18069458
761,2017,1.0,28.6919315, -100.514183
762,2017,1.0,32.41068, -113.13601
763,2017,1.0,32.54941, -113.13165
764,2017,1.0,32.757533, -113.174067
765,2017,1.0,28.7126267, -100.4589115
766,2017,1.0,27.5376177, -99.4540452
767,2017,1.0,26.1025497, -98.365442
768,2017,1.0,32.4503, -113.13721
769,2017,1.0,32.43983, -113.13195
770,2017,1.0,32.43381, -113.12862
771,2017,1.0,31.882383, -112.16165
772,2017,1.0,32.601267, -112.671433
773,2017,1.0,32.034241, -111.339419
774,2017,1.0,28.6791752, -100.5216602
775,2017,1.0,31.76012, -111.42261
776,2017,1.0,32.31955, -112.5273
777,2017,1.0,32.66452279, -115.52908291
778,2017,1.0,26.2506568, -98.4916346
779,2017,1.0,29.322646, -101.0053844
780,2017,1.0,31.98217, -112.13511
781,2017,1.0,31.64953, -111.45708
782,2017,1.0,28.16011482, -100.20800131
783,2017,1.0,32.44072, -113.11978
784,2017,1.0,32.41934, -113.13554
785,2017,1.0,32.41131, -113.13784
786,2017,1.0,32.41175, -113.13807
787,2017,1.0,32.41754, -113.1268
788,2017,1.0,32.42663, -113.12548
789,2017,1.0,32.45975, -113.12954
790,2017,1.0,32.46414, -113.13318
791,2017,1.0,26.11825501, -98.26521003
792,2017,1.0,33.5063335, -117.6838078
793,2017,1.0,28.5085892, -100.3105718
794,2017,1.0,27.15247327, -98.20047633
795,2017,1.0,27.0227822, -98.5412384
796,2017,1.0,27.2196887, -98.1665859
797,2017,1.0,26.2024694, -98.4030222
798,2017,1.0,27.211565, -98.133014
799,2017,2.0,29.5409213, -105.61934
800,2017,1.0,31.90665, -111.337367
801,2017,1.0,32.40368, -111.5488
802,2017,1.0,32.3334, -113.1181
803,2017,1.0,27.13490569, -98.23503081
804,2017,1.0,27.14712643, -98.23777739
805,2017,1.0,31.793083, -111.852183
806,2017,1.0,27.1971781, -101.3626161
807,2017,1.0,28.6919315, -100.514183
808,2017,1.0,26.0675271, -98.075316
809,2017,1.0,26.97656426, -98.29742432
810,2017,1.0,31.70756, -112.00154
811,2017,1.0,27.39193, -98.35785
812,2017,1.0,32.106783, -112.969983
813,2017,1.0,32.06269, -112.47641
814,2017,1.0,31.9984, -113.0138
815,2017,1.0,32.22316, -112.923
816,2017,1.0,26.0229447, -98.2992095
817,2017,1.0,27.2200704, -98.1645255
818,2017,1.0,31.764317, -111.390167
819,2017,1.0,31.764317, -111.390147
820,2017,1.0,28.5285009, -99.876448
821,2017,1.0,31.735367, -111.835983
822,2017,1.0,27.07687651, -98.18893433
823,2017,1.0,31.92472444, -112.89901374
824,2017,1.0,26.0953642, -98.2718727
825,2017,1.0,32.35445, -111.56925
826,2017,1.0,32.62485982, -115.45356274
827,2017,1.0,27.47671783, -99.48125177
828,2017,1.0,25.89896766, -97.49791295
829,2017,1.0,27.13047604, -98.23892848
830,2017,1.0,27.46171108, -99.486866
831,2017,1.0,32.126939, -112.410878
832,2017,10.0,29.45863204, -98.55459899
833,2017,1.0,31.91138, -111.3925
834,2017,5.0,31.74771919, -106.48776828
835,2017,1.0,26.08430186, -98.27660909
836,2017,1.0,28.69575918, -100.51056397
837,2017,1.0,32.3624, -113.1166
838,2017,1.0,32.3624, -113.1166
839,2017,1.0,31.9237, -112.9088
840,2017,1.0,32.58088428, -116.87255563
841,2017,1.0,27.47437123, -99.48257446
842,2017,1.0,32.19935, -111.4761
843,2017,1.0,27.47192034, -99.48283964
844,2017,1.0,27.06831677, -98.16970825
845,2017,1.0,27.47323245, -97.89181457
846,2017,1.0,31.493283, -111.467866
847,2017,1.0,27.26203659, -98.4269727
848,2017,1.0,27.09521662, -98.21914673
849,2017,2.0,33.0335773, -117.0805825
850,2017,1.0,32.36358, -112.32331
851,2017,1.0,32.363583, -112.323517
852,2017,1.0,27.48052433, -99.47927755
853,2017,1.0,27.47260571, -99.48307567
854,2017,1.0,32.336, -111.403083
855,2017,1.0,32.03378, -113.01675
856,2017,1.0,31.92835, -111.3568
857,2017,1.0,32.00386, -112.77683
858,2017,1.0,27.09032622, -98.18206787
859,2017,1.0,27.0273057, -98.2212979
860,2017,,26.08551377, -98.2649222
861,2017,1.0,32.64182294, -116.17549363
862,2017,1.0,31.31779613, -110.92429684
863,2017,1.0,32.376133, -113.105733
864,2017,1.0,32.181667, -111.882317
865,2017,1.0,31.76015201, -106.46843743
866,2017,1.0,32.99659, -115.07246
867,2017,1.0,27.1058788, -98.2058397
868,2017,1.0,27.57506928, -99.52339213
869,2017,1.0,32.098, -112.972
870,2017,1.0,27.11779443, -98.09632842
871,2017,1.0,31.76985, -111.96225
872,2017,1.0,31.735967, -111.954083
873,2017,1.0,27.2403194, -98.2044504
874,2017,1.0,31.684483, -111.863267
875,2017,1.0,26.1083689, -98.2650303
876,2017,1.0,26.91870511, -97.68449429
877,2017,1.0,29.5050864, -100.3702763
878,2017,1.0,26.19331675, -98.37155556
879,2017,1.0,31.751633, -111.987583
880,2017,1.0,32.06815, -111.997033
881,2017,1.0,32.28838, -113.07648
882,2017,1.0,28.68824882, -100.50923359
883,2017,1.0,31.59205, -111.86046
884,2017,1.0,31.71875, -112.2128
885,2017,2.0,32.54348496, -117.03028321
886,2017,1.0,32.99659, -115.07246
887,2017,1.0,28.70903038, -100.51020732
888,2017,1.0,27.49700942, -99.52633178
889,2017,1.0,28.71185333, -100.4919683
890,2017,1.0,27.62811335, -99.63285541
891,2017,1.0,26.08507275, -98.26442113
892,2017,1.0,32.216033, -111.558767
893,2017,1.0,26.3447805, -98.5141977
894,2017,1.0,26.25566004, -98.66389675
895,2017,1.0,31.830667, -111.3885
896,2017,1.0,27.2050726, -98.1565009
897,2017,1.0,32.19406, -112.9916
898,2017,1.0,27.50861497, -99.52600142
899,2017,1.0,29.25013048, -99.74805907
900,2017,1.0,27.47723868, -99.48078375
901,2017,1.0,31.490717, -111.426033
902,2017,1.0,31.949, -113.016333
903,2017,1.0,31.81731, -111.32687
904,2017,1.0,28.60802401, -100.44402817
905,2017,8.0,26.6215167, -98.7481167
906,2017,1.0,27.21879974, -97.79411242
907,2017,1.0,32.99659, -115.07246
908,2017,1.0,32.15686, -112.92628
909,2017,1.0,27.089268, -98.238644
910,2017,1.0,32.150433, -113.144967
911,2017,1.0,27.59762263, -99.53727948
912,2017,1.0,26.212256, -98.4213932
913,2017,1.0,32.7373161, -115.1648825
914,2017,1.0,26.14330118, -98.3309446
915,2017,1.0,32.17897, -112.89472
916,2017,1.0,26.23477264, -98.58026422
917,2017,1.0,32.77645796, -116.02645234
918,2017,1.0,31.96283, -110.2434
919,2017,1.0,31.90245, -110.4074
920,2017,1.0,32.1505, -112.90348
921,2017,1.0,33.29373544, -116.03022408
922,2017,1.0,31.88146, -111.40476
923,2017,1.0,31.8054091, -111.6176713
924,2017,1.0,27.2403194, -98.2044504
925,2017,1.0,32.5753828, -116.63538355
926,2017,1.0,31.86881, -111.36656
927,2017,1.0,31.68535, -110.42346
928,2017,1.0,27.25232157, -97.86333558
929,2017,1.0,27.15125131, -98.20322291
930,2017,1.0,26.76431224, -97.79945195
931,2017,1.0,27.2403194, -98.2044504
932,2017,1.0,26.22493055, -98.44542785
933,2017,1.0,29.1274869, -103.2425379
934,2017,1.0,26.45825543, -98.22198455
935,2017,2.0,27.20583595, -98.14019307
936,2017,1.0,31.32982065, -110.92017697
937,2017,2.0,27.1093699, -98.2123346
938,2017,3.0,27.2403194, -98.2044504
939,2017,7.0,27.8174487, -99.0128926
940,2017,1.0,27.07179562, -98.26502101
941,2017,1.0,32.05535, -112.429783
942,2017,1.0,28.9480229, -100.6239711
943,2017,1.0,27.48067749, -99.4793635
944,2017,1.0,32.09966, -112.70402
945,2017,2.0,27.0273057, -98.2212979
946,2017,1.0,31.8039824, -106.2051484
947,2017,4.0,32.7157305, -117.1610966
948,2017,48.0,27.8174487, -99.0128926
949,2017,3.0,26.9730763, -99.1013498
950,2017,2.0,26.995506, -98.7481167
951,2017,1.0,29.8687682, -101.1617356
952,2017,2.0,28.2758921, -99.1013498
953,2017,4.0,28.4116514, -99.8124935
954,2017,1.0,32.763517, -112.2896
955,2017,1.0,31.88556, -110.54183
956,2017,1.0,32.76645, -112.817267
957,2017,1.0,32.734083, -112.355117
958,2017,1.0,32.7873, -113.2526
959,2018,1.0,32.264014, -111.661872
960,2018,1.0,27.2474839, -98.3788079
961,2018,1.0,27.1058052, -98.146774
962,2018,1.0,26.0635489, -98.0760348
963,2018,1.0,26.8077686, -98.118294
964,2018,1.0,32.39765, -113.1346
965,2018,1.0,31.2999031, -110.9380298
966,2018,1.0,31.994183, -112.816067
967,2018,1.0,31.4434619, -105.9942578
968,2018,1.0,31.9843, -112.134917
969,2018,1.0,27.1144162, -98.4270255
970,2018,1.0,26.8697147, -97.6982272
971,2018,5.0,27.1941061, -98.0548259
972,2018,1.0,27.4964873, -99.525607
973,2018,1.0,32.34065, -111.49673
974,2018,1.0,30.2252871, -104.129113
975,2018,1.0,32.5334735, -117.1246786
976,2018,1.0,31.4971335, -111.413387
977,2018,1.0,26.2238448, -98.5968293
978,2018,1.0,27.4999216, -99.5030964
979,2018,1.0,25.8375141, -97.4054168
980,2018,1.0,26.8448584, -97.6965488
981,2018,1.0,26.07197, -98.24819
982,2018,1.0,27.2636237, -98.3722684
983,2018,1.0,32.428333, -112.635583
984,2018,1.0,26.09427066, -98.27060223
985,2018,1.0,32.67175874, -115.5132042
986,2018,1.0,26.19965636, -98.4797287
987,2018,1.0,26.25652523, -98.60064877
988,2018,1.0,29.80260006, -101.5763329
989,2018,1.0,27.0730842, -97.9760844
990,2018,1.0,31.84918, -112.14395
991,2018,1.0,27.1266376, -98.1861111
992,2018,1.0,26.9238966, -98.0192018
993,2018,1.0,27.22376084, -97.80449793
994,2018,1.0,32.08516, -112.74555
995,2018,1.0,32.09678, -111.3952
996,2018,1.0,28.33377153, -100.3059382
997,2018,3.0,30.56280909, -103.9722162
998,2018,1.0,33.4445, -113.184364
999,2018,1.0,32.59338373, -116.0889803
1000,2018,1.0,28.70567715, -100.5123358
1001,2018,1.0,32.31491, -113.25851
1002,2018,1.0,32.31471, -113.25778
1003,2018,1.0,26.22438132, -98.44773956
1004,2018,1.0,32.70841027, -115.4652329
1005,2018,1.0,26.8291611, -98.365447
1006,2018,1.0,26.06780372, -98.29909673
1007,2018,1.0,26.83995716, -97.85859711
1008,2018,1.0,26.06827888, -98.20875839
1009,2018,1.0,32.01236, -112.73953
1010,2018,1.0,31.27977011, -111.7261451
1011,2018,1.0,27.1536729, -98.3172529
1012,2018,1.0,28.5352366, -100.4053407
1013,2018,1.0,31.78891415, -106.5919701
1014,2018,1.0,26.21650955, -98.45506082
1015,2018,1.0,31.344117, -110.977602
1016,2018,1.0,26.07368836, -98.13360007
1017,2018,1.0,27.2217001, -97.7893059
1018,2018,1.0,28.77543116, -100.5325561
1019,2018,1.0,27.0645936, -98.1443491
1020,2018,1.0,32.20056, -113.0134
1021,2018,1.0,32.30224, -111.57908
1022,2018,1.0,26.12286364, -98.32509329
1023,2018,1.0,31.914025, -111.954156
1024,2018,1.0,32.6245389, -115.4522623
1025,2018,1.0,26.23522474, -98.52141675
1026,2018,1.0,32.02534, -112.16112
1027,2018,1.0,32.371725, -112.86071
1028,2018,1.0,32.09068, -112.99006
1029,2018,1.0,26.21810962, -98.48265329
1030,2018,1.0,26.18298778, -98.40559339
1031,2018,1.0,32.65360197, -115.6563535
1032,2018,1.0,27.0348724, -98.0672338
1033,2018,1.0,27.1192579, -98.2291293
1034,2018,1.0,26.11688747, -98.26578126
1035,2018,1.0,26.11715037, -98.26563276
1036,2018,1.0,32.06248, -112.37983
1037,2018,1.0,26.9768234, -98.0653006
1038,2018,1.0,31.92082, -112.94112
1039,2018,1.0,31.4426, -111.2589
1040,2018,2.0,27.59667636, -99.53703104
1041,2018,1.0,31.816167, -111.394667
1042,2018,1.0,31.855347, -111.43385
1043,2018,1.0,30.20212717, -103.9471519
1044,2018,1.0,26.1094297, -98.33705057
1045,2018,1.0,31.9107, -112.65538
1046,2018,1.0,26.08691167, -97.92837408
1047,2018,1.0,31.620933, -111.51375
1048,2018,1.0,31.99903, -112.12455
1049,2018,1.0,31.831667, -112.361361
1050,2018,1.0,32.401967, -113.137283
1051,2018,1.0,26.3337438, -98.4359566
1052,2018,1.0,27.47621158, -99.48228546
1053,2018,1.0,27.62841753, -99.63131046
1054,2018,1.0,31.58603, -111.04718
1055,2018,1.0,26.18352445, -98.40740425
1056,2018,1.0,31.941118, -111.741385
1057,2018,1.0,26.98418383, -97.721268
1058,2018,1.0,32.31893, -113.08683
1059,2018,1.0,31.94245, -112.1402
1060,2018,1.0,27.2251015, -98.3998009
1061,2018,1.0,26.90287734, -97.84757452
1062,2018,1.0,29.1996732, -100.7497015
1063,2018,1.0,25.8439195, -97.37176233
1064,2018,1.0,27.2542405, -98.3654793
1065,2018,1.0,27.48707358, -99.48017889
1066,2018,1.0,31.9704, -112.096667
1067,2018,1.0,25.88731568, -97.51193807
1068,2018,1.0,26.97235332, -97.82014496
1069,2018,1.0,32.07687, -112.9487
1070,2018,1.0,27.0469674, -98.2500554
1071,2018,1.0,31.53072, -111.63427
1072,2018,1.0,28.44226217, -100.0308988
1073,2018,1.0,31.578467, -110.121633
1074,2018,1.0,30.69536885, -104.8766045
1075,2018,1.0,27.36266416, -99.4918003
1076,2018,1.0,27.1572959, -98.0664756
1077,2018,1.0,26.8747065, -97.82834845
1078,2018,1.0,27.47701975, -99.48124509
1079,2018,1.0,27.418609, -99.490436
1080,2018,1.0,26.09520171, -98.27205729
1081,2018,1.0,31.663483, -111.979733
1082,2018,1.0,31.977252, -111.275058
1083,2018,1.0,26.22326487, -98.44992824
1084,2018,1.0,29.54303384, -102.9143941
1085,2018,1.0,26.2434051, -98.5616885
1086,2018,1.0,32.70859404, -115.5160286
1087,2018,1.0,32.53423719, -117.1237994
1088,2018,1.0,27.18872, -98.172621
1089,2018,1.0,25.92027579, -97.51670987
1090,2018,1.0,26.19126342, -98.35825218
1091,2018,1.0,32.246133, -111.721767
1092,2018,1.0,32.67151668, -115.5190298
1093,2018,1.0,31.883433, -112.672922
1094,2018,1.0,32.29341, -111.36856
1095,2018,1.0,28.6280361, -100.1589541
1096,2018,1.0,26.10449735, -98.41737142
1097,2018,1.0,26.5813322, -98.1457171
1098,2018,1.0,26.22477656, -98.44456954
1099,2018,1.0,26.22353436, -98.44975658
1100,2018,1.0,28.71141286, -100.5090595
1101,2018,1.0,28.2616536, -99.8093986
1102,2018,1.0,31.34262, -110.99307
1103,2018,1.0,31.5337, -111.3615
1104,2018,1.0,26.83260484, -97.81739838
1105,2018,1.0,28.90050828, -100.6121371
1106,2018,1.0,26.9819963, -98.405339
1107,2018,1.0,31.928817, -111.787717
1108,2018,1.0,32.20998, -111.77463
1109,2018,1.0,27.0756302, -98.4526138
1110,2018,1.0,32.068833, -112.933617
1111,2018,1.0,27.2469995, -98.4312437
1112,2018,1.0,27.59667636, -99.53703104
1113,2018,5.0,28.57339039, -99.55968769
1114,2018,1.0,32.420833, -113.134567
1115,2018,1.0,27.1817247, -98.3827415
1116,2018,1.0,31.66155, -111.12683
1117,2018,1.0,28.9289428, -100.5010491
1118,2018,1.0,26.21584469, -98.45023436
1119,2018,1.0,31.95801, -112.03636
1120,2018,1.0,32.17427, -112.84393
1121,2018,1.0,32.166867, -113.008267
1122,2018,1.0,32.3895, -111.71621
1123,2018,1.0,31.76476, -112.0187
1124,2018,1.0,31.76463, -112.01851
1125,2018,1.0,27.2637595, -98.3953063
1126,2018,1.0,27.2445426, -97.8605978
1127,2018,1.0,27.0140839, -98.2920335
1128,2018,1.0,27.2637595, -98.3953063
1129,2018,1.0,32.70876641, -115.9950278
1130,2018,1.0,26.07057928, -98.23060384
1131,2018,1.0,32.560667, -111.961767
1132,2018,1.0,28.64226414, -100.3305634
1133,2018,1.0,32.04569612, -110.0766673
1134,2018,1.0,32.02263, -110.072227
1135,2018,1.0,31.772583, -111.913967
1136,2018,1.0,32.026033, -111.796533
1137,2018,1.0,31.463733, -111.320816
1138,2018,1.0,26.29203835, -98.56431965
1139,2018,1.0,26.3759813, -98.1436497
1140,2018,1.0,26.22469956, -98.44542785
1141,2018,1.0,27.20011906, -98.21558253
1142,2018,1.0,32.70632156, -115.9914334
1143,2018,1.0,32.39908, -113.1325
1144,2018,1.0,27.508628, -99.52623012
1145,2018,1.0,28.71236176, -100.5084973
1146,2018,1.0,31.98108, -113.0092
1147,2018,1.0,32.68075667, -115.4481011
1148,2018,1.0,31.34503, -109.65946
1149,2018,1.0,32.36727858, -115.8858753
1150,2018,1.0,31.89888997, -112.0571052
1151,2018,1.0,32.808158, -116.206269
1152,2018,1.0,31.706, -112.004178
1153,2018,1.0,31.5789, -111.690817
1154,2018,1.0,32.44866, -111.72683
1155,2018,1.0,26.41288059, -99.03396164
1156,2018,1.0,27.6222604, -99.54943728
1157,2018,1.0,31.527017, -111.57985
1158,2018,1.0,31.45098, -110.36345
1159,2018,1.0,31.460833, -110.082667
1160,2018,1.0,28.2616536, -99.8093986
1161,2018,1.0,28.69742536, -100.5108255
1162,2018,1.0,27.13573851, -98.64676591
1163,2018,1.0,27.60461584, -99.39906191
1164,2018,1.0,32.70537292, -115.1729994
1165,2018,1.0,27.59122842, -99.40592836
1166,2018,1.0,32.02695, -111.33135
1167,2018,1.0,32.38738, -113.14806
1168,2018,1.0,32.39185, -113.14552
1169,2018,1.0,31.853633, -112.722683
1170,2018,1.0,27.49922382, -99.5076524
1171,2018,1.0,26.29603975, -98.56500629
1172,2018,1.0,32.69922199, -115.2280386
1173,2018,1.0,32.69922199, -115.2280386
1174,2018,1.0,27.01836874, -98.32654037
1175,2018,1.0,32.71264677, -114.9430239
1176,2018,1.0,32.71264677, -114.9430239
1177,2018,1.0,32.124, -111.724883
1178,2018,1.0,32.124, -111.724883
1179,2018,1.0,32.65909363, -115.5902407
1180,2018,1.0,31.58363647, -106.2268486
1181,2018,,26.15417936, -98.178919
1182,2018,1.0,31.950013, -112.866818
1183,2018,38.0,27.8174487, -99.0128926
1184,2018,1.0,31.59575, -111.73235
1185,2018,1.0,32.39424, -112.849739
1186,2018,1.0,31.77237, -111.1197
1187,2018,1.0,31.38236, -110.07636
1188,2018,1.0,32.67425459, -115.4174504
1189,2018,1.0,32.096161, -111.401711
1190,2018,1.0,29.26502564, -103.7825871
1191,2018,1.0,31.7894, -111.854867
1192,2018,1.0,31.79556, -112.12925
1193,2018,1.0,28.7410473, -100.3497895
1194,2018,1.0,32.545311, -117.0683147
1195,2018,1.0,31.58755, -111.74853
1196,2018,1.0,28.71222401, -100.5085989
1197,2018,1.0,28.69892158, -100.5111223
1198,2018,1.0,28.67079735, -97.04659796
1199,2018,1.0,26.0937258, -98.26890489
1200,2018,1.0,26.13253824, -97.91292455
1201,2018,1.0,31.9122, -111.9729
1202,2018,1.0,28.03081382, -99.431383
1203,2018,1.0,28.71894566, -100.507989
1204,2018,2.0,26.23076399, -98.47187118
1205,2018,1.0,28.4116514, -99.8124935
1206,2018,1.0,32.65718689, -115.6071333
1207,2018,1.0,32.45311, -111.77861
1208,2018,1.0,26.13007239, -97.91412618
1209,2018,1.0,26.8697147, -97.6982272
1210,2018,1.0,27.4290796, -99.49308582
1211,2018,1.0,26.2024468, -98.4471322
1212,2018,1.0,26.26328036, -98.64990635
1213,2018,1.0,32.52525101, -116.2139882
1214,2018,1.0,27.7771392, -98.71254998
1215,2018,1.0,27.23036379, -98.19337731
1216,2018,1.0,31.980617, -112.1315
1217,2018,1.0,29.22662159, -100.3632389
1218,2018,1.0,27.20904229, -98.67285844
1219,2018,2.0,31.66104153, -106.2563086
1220,2018,1.0,28.00440754, -99.56709719
1221,2018,1.0,31.7164, -111.694
1222,2018,1.0,28.69848011, -100.5102425
1223,2018,1.0,26.0655875, -98.1665895
1224,2018,1.0,30.56753899, -103.9873224
1225,2018,1.0,26.88328098, -97.85512762
1226,2018,1.0,27.62286878, -99.35648989
1227,2018,1.0,31.798639, -112.108889
1228,2018,1.0,31.50396, -111.45824
1229,2018,1.0,31.830128, -111.837679
1230,2018,1.0,32.34815, -113.14794
1231,2018,1.0,32.65754929, -116.0231094
1232,2018,1.0,32.67416106, -115.7393001
1233,2018,1.0,31.8182, -111.8524
1234,2018,1.0,31.911233, -112.682916
1235,2018,1.0,27.49656692, -99.49156356
1236,2018,1.0,32.68249709, -115.3172392
1237,2018,1.0,28.6280361, -100.1589541
1238,2018,4.0,33.00647747, -111.3743769
1239,2018,1.0,26.21143636, -98.42262821
1240,2018,1.0,27.19614936, -98.19017665
1241,2018,1.0,31.5212, -111.00856
1242,2018,1.0,31.68541, -111.99743
1243,2018,1.0,32.39284, -113.03571
1244,2018,1.0,27.0281556, -98.20946731
1245,2018,1.0,31.841567, -111.846017
1246,2018,1.0,32.19413, -112.87121
1247,2018,1.0,26.22443895, -98.44510598
1248,2018,1.0,26.278674, -98.0555171
1249,2018,1.0,26.22235335, -98.47598489
1250,2018,1.0,27.60339887, -99.35648989
1251,2018,1.0,26.23975657, -98.5649342
1252,2018,1.0,31.882568, -112.815713
1253,2018,1.0,26.1576875, -98.3784375
1254,2018,1.0,28.497581, -100.333312
1255,2018,1.0,28.33246077, -100.3032934
1256,2018,1.0,32.12783, -112.34303
1257,2018,1.0,31.91468, -112.92918
1258,2018,1.0,32.65666899, -116.0125638
1259,2018,1.0,26.01009812, -97.39860685
1260,2018,1.0,26.22230745, -98.45591776
1261,2018,1.0,27.36357889, -99.50347328
1262,2018,1.0,26.1871099, -98.2259109
1263,2018,1.0,26.86714711, -99.31296755
1264,2018,1.0,27.49996171, -99.50344209
1265,2018,1.0,27.50001691, -99.50184041
1266,2018,1.0,31.928333, -111.4485
1267,2018,1.0,31.89933, -111.74916
1268,2018,1.0,31.94448, -113.01205
1269,2018,1.0,32.62150759, -114.8101311
1270,2018,1.0,32.45227, -113.11801
1271,2018,1.0,28.492892, -99.931529
1272,2018,1.0,27.22454491, -98.30209987
1273,2018,1.0,28.505442, -100.3245713
1274,2018,1.0,27.28593786, -99.40112185
1275,2018,1.0,32.41575, -113.128783
1276,2018,1.0,31.488702, -111.542051
1277,2018,1.0,26.4088523, -99.0156554
1278,2018,3.0,27.0273057, -98.2212979
1279,2018,1.0,25.88121179, -97.47965987
1280,2018,1.0,31.8129, -109.72831
1281,2018,1.0,31.68235, -110.9173
1282,2018,1.0,28.50710135, -100.3182198
1283,2018,1.0,31.9488, -113.0117
1284,2018,1.0,28.33022071, -100.3013034
1285,2018,1.0,27.03121382, -97.97017135
1286,2018,1.0,27.19401176, -98.27463405
1287,2018,1.0,27.38181879, -99.44828538
1288,2018,1.0,25.88865382, -97.52318676
1289,2018,1.0,26.097296, -98.261871
1290,2018,1.0,26.95508123, -97.8283847
1291,2018,1.0,27.33021052, -98.63074618
1292,2018,1.0,32.67309514, -115.3912517
1293,2018,1.0,32.51119784, -116.0802256
1294,2018,2.0,27.08845474, -98.22404448
1295,2018,1.0,32.5255301, -117.0095886
1296,2018,1.0,32.5255301, -117.0095886
1297,2018,1.0,32.604487, -115.379027
1298,2018,1.0,28.75604838, -100.5306054
1299,2018,1.0,27.499653, -99.50531
1300,2018,2.0,32.70505562, -116.3577617
1301,2018,3.0,32.662275, -116.223979
1302,2018,1.0,27.778512, -98.724081
1303,2018,1.0,32.534377, -117.066199
1304,2018,1.0,29.60816059, -102.8835701
1305,2018,1.0,27.122955, -98.0936
1306,2018,1.0,31.9188, -112.92636
1307,2018,1.0,25.886732, -97.518249
1308,2018,1.0,26.16075, -98.349042
1309,2018,1.0,26.150512, -98.33858
1310,2018,1.0,32.65921362, -115.5774445
1311,2018,1.0,27.427587, -99.491763
1312,2018,1.0,27.629882, -99.626826
1313,2018,1.0,28.337657, -100.308865
1314,2018,1.0,31.770748, -106.499407
1315,2018,1.0,26.18245506, -98.37982216
1316,2018,1.0,32.66548452, -115.502037
1317,2018,1.0,32.4532, -113.18275
1318,2018,1.0,27.630474, -99.625893
1319,2018,1.0,29.82761191, -102.5924324
1320,2018,2.0,32.5382967, -117.0140624
1321,2018,1.0,31.81854, -111.81162
1322,2018,1.0,32.34495, -111.4995
1323,2018,1.0,31.92433, -112.86985
1324,2018,1.0,31.5865, -111.3585
1325,2018,1.0,31.89718908, -106.4391036
1326,2018,1.0,28.70236035, -100.5115385
1327,2018,1.0,31.781883, -111.46495
1328,2018,1.0,28.6558304, -100.4806113
1329,2018,1.0,32.92523881, -105.9331643
1330,2018,1.0,28.75900692, -100.5193484
1331,2018,1.0,27.02891699, -98.07034531
1332,2018,1.0,32.54188202, -117.1337341
1333,2018,1.0,32.27932, -112.8548
1334,2018,2.0,32.6926512, -114.6276916
1335,2018,1.0,33.061615, -113.367348
1336,2018,1.0,31.89326, -110.57696
1337,2018,1.0,32.648467, -112.777867
1338,2018,1.0,31.73185, -112.121783
1339,2018,1.0,32.668282, -112.817947
1340,2018,1.0,32.912367, -113.02035
1341,2018,1.0,32.83735, -113.10065
